,Unnamed: 0,고유번호,건물식별번호,허가일자,사용승인일자,geometry,주소
329914,329914,4479037021100590002,100226110,2019-09-05,2020-10-29,"POLYGON ((179866.37638999775 422448.6982397621, 179878.9840266779 422466.7263008445, 179881.44303513813 422465.0073505015, 179882.74199771057 422466.8643567951, 179887.73501244708 422463.53545646043, 179886.36005208592 422461.56844980305, 179888.81806055372 422459.84949944343, 179880.50830001742 422447.9674591805, 179896.3863547415 422436.8627798462, 179902.79217342706 422445.8058124487, 179907.30018895204 422442.6539034841, 179909.30513113886 422445.5229131841, 179911.76413962248 422443.8029628453, 179899.1565029413 422425.77490175614, 179866.37638999775 422448.6982397621))",충청남도 청양군 남양면 구룡리 59-2
187655,187655,4423036028103320000,100230561,2016-03-17,2016-07-21,"POLYGON ((216707.76688713406 401236.7730483631, 216734.98380462715 401230.19851000933, 216734.04487050817 401226.31052202533, 216706.82795301516 401232.8850603808, 216707.76688713406 401236.7730483631))",충청남도 논산시 연산면 한전리 332
88938,88938,4415010700102500002,6420,,2000-12-21,"POLYGON ((210039.3852958688 428764.37174551224, 210033.36940080675 428760.3056813308, 210027.23328928257 428770.31151586573, 210033.62118564534 428774.12458758045, 210039.3852958688 428764.37174551224))",충청남도 공주시 웅진동 250-2
54289,54289,4413311000101680001,59601,2002-06-30,2003-03-05,"POLYGON ((214637.11854763818 472965.3307250198, 214637.0225681302 472964.075732795, 214636.07357139574 472964.31071609206, 214635.8016248375 472961.0477359584, 214636.4486228628 472960.87174746266, 214636.14564632805 472959.5247526574, 214632.3356673329 472959.9666893051, 214631.922716957 472957.01170466805, 214629.96372941905 472957.133672873, 214629.87574586135 472956.1316789024, 214618.59880537406 472957.60849014344, 214619.79464242226 472967.38643661636, 214637.11854763818 472965.3307250198))",충청남도 천안시 서북구 신당동 168-1
414303,414303,4482535030108250000,20759,,1965-05-04,"POLYGON ((133348.10564870178 465291.6976966944, 133343.40675810172 465286.86766401713, 133336.2457132287 465293.5675034801, 133340.3756126332 465298.1075298792, 133348.10564870178 465291.6976966944))",충청남도 태안군 원북면 양산리 825
351446,351446,4480037023105340003,100269644,2020-11-10,2021-04-12,"POLYGON ((151921.94822098926 443443.2990304599, 151930.07810922607 443446.66712737584, 151930.19311253156 443446.3901312023, 151933.53406728368 443447.7291713712, 151936.38914956516 443440.84026651457, 151933.06419528107 443439.4622268815, 151932.03016549587 443441.956192432, 151930.36718835722 443441.26717260934, 151930.94120491488 443439.88119174435, 151927.05425804574 443438.29114525474, 151926.37223840083 443439.93612253235, 151923.78527396687 443438.8640916951, 151921.94822098926 443443.2990304599))",충청남도 홍성군 서부면 궁리 534-3
283107,283107,4476036029104920001,100195435,2010-12-27,2012-02-08,"POLYGON ((177200.8945298893 406528.94490521774, 177248.7835389922 406639.04584355763, 177260.13653330423 406634.1080491603, 177212.24752419902 406524.0071108099, 177200.8945298893 406528.94490521774))",충청남도 부여군 홍산면 상천리 492-1
237073,237073,4427032021105190001,22364,,2005-06-24,"POLYGON ((163508.74086930786 487875.46794189315, 163511.7668510393 487875.122991347, 163512.08282974476 487876.3419866492, 163514.3428178831 487875.9690244885, 163512.78997168315 487866.7960725977, 163507.46800122864 487867.5699843028, 163508.74086930786 487875.46794189315))",충청남도 당진시 석문면 통정리 519-1
251532,251532,4427010100102440008,7201,1981-08-12,1982-06-08,"POLYGON ((167293.24824167107 477590.41460824624, 167284.7394058355 477584.00652678753, 167278.83132871555 477591.959374103, 167287.2341654686 477598.360453984, 167293.24824167107 477590.41460824624))",충청남도 당진시 읍내동 244-8
371030,371030,4481040027106670001,100184686,2008-09-26,2008-11-06,"POLYGON ((179148.1263000379 456423.7744264327, 179177.62600059813 456428.9838407458, 179179.36213879043 456419.1509411531, 179149.86243824486 456413.94052684784, 179148.1263000379 456423.7744264327))",충청남도 예산군 오가면 분천리 667-1
34403,34403,4413310600103090000,100217503,1996-05-27,2011-01-28,"POLYGON ((209045.1136891459 471170.2091401215, 209047.80381341826 471161.03925046313, 209035.6229523021 471157.90908228606, 209035.26294018773 471158.84906965005, 209029.06300578048 471157.57998164336, 209027.1529010634 471165.1398955105, 209032.34284023274 471166.5789663848, 209032.1728166599 471168.15895198187, 209038.8727393475 471169.9390440548, 209039.20375105232 471169.0390559364, 209045.1136891459 471170.2091401215))",충청남도 천안시 서북구 차암동 309
174956,174956,4421039026101840001,33178,2006-08-09,2007-12-31,"POLYGON ((160131.3265881555 457957.0209619407, 160126.32079321222 457946.0399695985, 160127.3067953616 457945.40798943053, 160126.4808374598 457943.0529948418, 160117.7448441861 457946.95883204043, 160119.25777937972 457950.4638283049, 160118.4087791146 457950.9038120237, 160120.66468700315 457955.8328087217, 160121.5126868513 457955.42082477605, 160123.4405922022 457960.67981396243, 160131.3265881555 457957.0209619407))",충청남도 서산시 해미면 오학리 184-1
156435,156435,4421032024109050001,100223883,2015-10-29,2016-05-25,"POLYGON ((145331.32910372555 460295.01248010766, 145335.6631696718 460288.4435965514, 145328.4892959972 460283.736524614, 145324.18822946734 460290.32740850083, 145331.32910372555 460295.01248010766))",충청남도 서산시 부석면 월계리 905-1
240755,240755,4427034033106760003,29840,,1994-08-09,"POLYGON ((163118.27822191952 470893.2522476819, 163119.6963725927 470882.7153508019, 163115.15042191063 470881.7702884013, 163115.0074079067 470882.75527860096, 163107.79647926774 470881.70417616307, 163106.36334496023 470891.18108100054, 163118.27822191952 470893.2522476819))",충청남도 당진시 정미면 대운산리 676-3
263488,263488,4471033030104440001,18473,,,"POLYGON ((253430.99344586305 383742.4159001751, 253433.52430687816 383750.3358887328, 253448.34428945294 383745.3961504125, 253445.60442635126 383737.6961571971, 253430.99344586305 383742.4159001751))",충청남도 금산군 부리면 수통리 444-1
84664,84664,4415038041101470006,40087,,1996-12-26,"POLYGON ((204118.60785339872 424280.02122377744, 204077.78817230472 424212.79107166297, 204068.49816227812 424217.68089437054, 204107.79783020628 424286.46101216803, 204118.60785339872 424280.02122377744))",충청남도 공주시 우성면 죽당리 147-6
350595,350595,4480034031103590002,100255865,2017-10-10,2019-06-04,"POLYGON ((176362.75502885372 436987.59217163024, 176365.4448658356 436997.01614325034, 176369.67585335398 436995.8082165184, 176366.98601637117 436986.3842448977, 176362.75502885372 436987.59217163024))",충청남도 홍성군 장곡면 행정리 359-2
283455,283455,4476038026102180016,100197941,2012-08-06,2012-11-13,"POLYGON ((181733.97825718502 400907.9386701549, 181750.67110159123 400910.5649025259, 181751.6621892927 400904.267961604, 181737.96731695416 400902.1127709701, 181737.54327935594 400904.8117456607, 181734.5473072775 400904.3407039514, 181733.97825718502 400907.9386701549))",충청남도 부여군 남면 내곡리 218-16
219767,219767,4425010100101480002,355,2002-06-21,2003-07-16,"POLYGON ((222887.13501805393 408533.79349220765, 222879.20522750614 408523.6844387585, 222867.65515778397 408533.264195369, 222866.47518826986 408531.8041871124, 222859.48514449387 408537.7040391164, 222866.24499366348 408544.52409692196, 222866.84496046632 408546.41409330163, 222867.91493226358 408547.77410054056, 222869.05491608309 408548.32411437563, 222870.45491078912 408548.0541378083, 222871.84491019254 408547.48416313063, 222887.13501805393 408533.79349220765))",충청남도 계룡시 금암동 148-2
387265,387265,4481025321103500000,24623,,,"POLYGON ((177390.92148973088 455765.0853781125, 177391.23141712637 455769.665348502, 177398.1213778141 455768.8854601113, 177398.1813623276 455769.865453679, 177402.85133370577 455769.4655283626, 177402.31142736095 455763.62556389906, 177390.92148973088 455765.0853781125))",충청남도 예산군 삽교읍 두리 350
234219,234219,4427025025101590012,16196,1993-06-01,1993-12-24,"POLYGON ((179221.08629254083 465986.8985069124, 179217.7303755929 465983.15148349974, 179212.15636657117 465986.45037247473, 179212.44535686885 465986.9383732392, 179209.94735284738 465988.41532349505, 179213.50323338015 465994.4243328604, 179213.27222926752 465994.80332642153, 179216.5611372315 465999.1653441435, 179221.99115183658 465995.5744551569, 179220.70919138315 465993.63645005086, 179222.35420190642 465992.1534866756, 179219.75328411406 465988.0934772834, 179221.08629254083 465986.8985069124))",충청남도 당진시 합덕읍 성동리 159-12
273170,273170,4471038024104510001,31867,,1991-01-22,"POLYGON ((235250.5886196704 397585.9708960281, 235237.1887291941 397584.59069811227, 235234.0892257763 397618.4904251059, 235247.23911619617 397619.98061843205, 235250.5886196704 397585.9708960281))",충청남도 금산군 복수면 수영리 451-1
136990,136990,4420037021105630000,31088,,1989-11-01,"POLYGON ((195755.5181481882 472322.1943717663, 195754.7372417161 472316.57640181493, 195740.67932052168 472318.2461697803, 195741.7051748982 472327.08411934256, 195747.61214067903 472326.45321631036, 195747.3151981433 472322.91423828393, 195755.5181481882 472322.1943717663))",충청남도 아산시 영인면 아산리 563
126590,126590,4420025033103110006,15119,,,"POLYGON ((202737.9055576107 467139.06010623905, 202727.9016792514 467135.9959726174, 202724.60247691657 467150.4958132768, 202734.67836310537 467153.02495199826, 202737.9055576107 467139.06010623905))",충청남도 아산시 염치읍 백암리 311-6
149440,149440,4420011500101740003,12217,1996-07-01,2000-05-23,"POLYGON ((197063.04146617136 465600.38600401336, 197051.04602602287 465570.1360427147, 197014.60307526242 465584.2793696171, 197026.9125061748 465614.9733324825, 197063.04146617136 465600.38600401336))",충청남도 아산시 배미동 174-3
162863,162863,4421037022200210001,14508,1986-04-17,1988-01-20,"POLYGON ((160082.75822630967 469016.2782642661, 160082.48540094035 469004.99634727585, 160009.3609376044 469006.5612168055, 160009.69375690393 469018.2101318696, 160082.75822630967 469016.2782642661))",충청남도 서산시 음암면 탑곡리 21-1
404407,404407,4482525321100880001,100220660,2016-06-27,2017-05-01,"POLYGON ((142498.98806130406 433554.9495924687, 142502.13906937558 433552.8256554988, 142501.4680892396 433551.8306530054, 142505.53109964923 433549.0917342779, 142506.20207978494 433550.0867367728, 142510.59709103583 433547.12482468283, 142508.47315393074 433543.9738168009, 142504.24414310924 433546.8237322136, 142503.57316297185 433545.8287297202, 142499.17915170072 433548.7916418194, 142499.8491318472 433549.78664429765, 142496.86412420275 433551.79858458857, 142498.98806130406 433554.9495924687))",충청남도 태안군 안면읍 승언리 88-1
333514,333514,4479036022105390000,14913,,,"POLYGON ((191381.9147436765 417774.7905315817, 191379.93286467154 417767.75455134886, 191368.98388972107 417771.17136050237, 191370.96576872526 417778.20734073507, 191381.9147436765 417774.7905315817))",충청남도 청양군 장평면 은곡리 539
107668,107668,4418039021100790015,19619,,2002-09-17,"POLYGON ((171294.07698723616 404939.4646400367, 171307.6568597997 404941.5738282171, 171311.6071576284 404919.80404232454, 171303.83723583145 404918.24393717234, 171302.85716419911 404923.4938851285, 171301.05718109792 404923.2138601891, 171300.70714765886 404925.6138378638, 171298.0771693688 404925.40380000754, 171296.6970677838 404932.84472637577, 171295.4770793907 404932.64470954414, 171294.07698723616 404939.4646400367))",충청남도 보령시 미산면 평라리 79-15
149094,149094,4420036032115200000,100214353,2010-07-19,2011-09-26,"POLYGON ((205578.02325496316 479524.42909019254, 205592.8231446312 479524.4293231027, 205597.82318603527 479519.42943936714, 205597.82344566935 479502.9295633693, 205574.223621597 479502.92919197807, 205574.22341861363 479515.82909502665, 205578.02339028363 479515.82915482693, 205578.02325496316 479524.42909019254))",충청남도 아산시 둔포면 석곡리 1520
214833,214833,4423010200100330141,6785,,,"POLYGON ((208307.58876312058 401099.31858563365, 208318.93854918028 401108.2986972444, 208321.91349332657 401110.63772660407, 208325.64854222632 401105.7688168891, 208311.61880438725 401094.81867788837, 208307.58876312058 401099.31858563365))",충청남도 논산시 반월동 33-141
160454,160454,4421038032102840004,10498,1992-12-17,1993-04-01,"POLYGON ((163078.54320616397 468368.82610903494, 163075.09635962528 468360.5251201827, 163074.11236276318 468360.811102912, 163073.60438459332 468359.63910416, 163071.96138703992 468360.29907391284, 163072.0903789625 468360.7620723234, 163069.9013808812 468361.7290313516, 163071.13432097173 468365.0260248375, 163069.70232480636 468365.489999334, 163071.82421608467 468371.5309852988, 163078.54320616397 468368.82610903494))",충청남도 서산시 운산면 용장리 284-4
370765,370765,4481039024102530001,100182805,2008-01-14,2008-07-08,"POLYGON ((183697.49429741935 462792.16770278953, 183697.58129687805 462792.1607041878, 183697.66529660654 462792.13770565775, 183697.74429659036 462792.10070715763, 183697.81629681028 462792.05170863867, 183697.87729731252 462791.98971004697, 183697.92729805058 462791.91771136015, 183697.96429899457 462791.838712525, 183697.98730012306 462791.7547135134, 183697.99430141383 462791.6677142745, 183697.9873027952 462791.5817148122, 183697.96430427665 462791.49671509885, 183697.92730577412 462791.41771512036, 183697.87730724277 462791.3467148824, 183697.81630865787 462791.2847144046, 183697.74430996616 462791.2347136684, 183697.66531111195 462791.1987127204, 183697.5813120937 462791.17571159627, 183697.4943128658 462791.1677103118, 183697.40731339148 462791.1757089082, 183697.32331366325 462791.19870743714, 183697.24431369663 462791.23470594594, 183697.1733134546 462791.2847044717, 183697.11131295844 462791.3467030503, 183697.0613122362 462791.4177017404, 183697.0243112896 462791.49670057674, 183697.00231014003 462791.58169959765, 183696.9943088732 462791.6676988264, 183697.00230746967 462791.75469829753, 183697.0243060065 462791.8386980051, 183697.0613045133 462791.9176979826, 183697.11130302673 462791.98969821306, 183697.17330160792 462792.0516987067, 183697.2443003215 462792.10069943336, 183697.32329916136 462792.1377003747, 183697.40729817768 462792.16070149915, 183697.49429741935 462792.16770278953))",충청남도 예산군 신암면 신종리 253-1
